pid_x,pid_y,pid_z,front_left_speed,front_right_speed,back_left_speed,back_right_speed,orientation_x,orientation_y,orientation_z,acceleration_x,acceleration_y,acceleration_z,accel_rejected,mag_rejected,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z
-16.0156,0,0,21.0156,21.0156,5,5,26.6927,9.37592,-11.1918,-0.125936,0.00506771,-0.0366839,0,0,4.8475,-0.1575,-0.2625,-0.003172,-0.425536,-0.93147,-0.0553,0.24836,0.33782
-16.0208,0,0,21.0208,21.0208,5,5,26.7014,9.38705,-11.2046,-0.126127,0.00518758,-0.0367797,0,0,4.865,0.07,-0.35,-0.003172,-0.425536,-0.93147,-0.0553,0.24836,0.33782
-16.0267,0,0,21.0267,21.0267,5,5,26.7112,9.39576,-11.2159,-0.127978,0.00544984,-0.0339272,0,0,4.865,0.175,-0.3675,-0.00488,-0.425414,-0.928542,-0.0553,0.24836,0.33782
-16.0327,0,0,21.0327,21.0327,5,5,26.7212,9.40406,-11.2271,-0.128121,0.00559244,-0.0340254,0,0,5.005,0.035,-0.3325,-0.00488,-0.425414,-0.928542,-0.0553,0.24836,0.33782
-16.0385,0,0,21.0385,21.0385,5,5,26.7308,9.42051,-11.2424,-0.121966,0.00840623,-0.026765,0,0,4.8125,0.0175,-0.245,0.001586,-0.42273,-0.921222,-0.0553,0.24836,0.33782
-16.0441,0,0,21.0441,21.0441,5,5,26.7402,9.43589,-11.2497,-0.12223,0.00853134,-0.0268773,0,0,4.7075,-0.14,-0.4025,0.001586,-0.42273,-0.921222,-0.0574,0.24304,0.3346
-16.0487,0,0,21.0487,21.0487,5,5,26.7478,9.44664,-11.2549,-0.126182,0.0107107,-0.0285621,0,0,4.865,-0.175,-0.3325,-0.002196,-0.420656,-0.922808,-0.0574,0.24304,0.3346
-16.0532,0,0,21.0532,21.0532,5,5,26.7553,9.45693,-11.2601,-0.126359,0.0108116,-0.028646,0,0,4.8125,-0.315,-0.2975,-0.002196,-0.420656,-0.922808,-0.0574,0.24304,0.3346
-16.0575,0,0,21.0575,21.0575,5,5,26.7625,9.47587,-11.2699,-0.119639,0.00943312,-0.030472,0,0,4.8125,-0.2975,-0.3675,0.00488,-0.42212,-0.924516,-0.0574,0.24304,0.3346
-16.0616,0,0,21.0616,21.0616,5,5,26.7694,9.49459,-11.2795,-0.119961,0.00951434,-0.0305733,0,0,4.6025,-0.1575,-0.3325,0.00488,-0.42212,-0.924516,-0.0574,0.24304,0.3346
-16.0657,0,0,21.0657,21.0657,5,5,26.7761,9.51221,-11.2887,-0.121358,0.0124043,-0.0258761,0,0,4.7775,-0.035,-0.455,0.003782,-0.419314,-0.919758,-0.0574,0.24304,0.3346
-16.0696,0,0,21.0696,21.0696,5,5,26.7827,9.5294,-11.2975,-0.121653,0.012482,-0.0259709,0,0,4.6375,0,-0.315,0.003782,-0.419314,-0.919758,-0.0574,0.24304,0.3346
-16.0722,0,0,21.0722,21.0722,5,5,26.7869,9.55446,-11.3108,-0.11601,0.0134919,-0.0281588,0,0,4.62,0,-0.315,0.009882,-0.418338,-0.921832,-0.0574,0.24304,0.3346
-16.0747,0,0,21.0747,21.0747,5,5,26.7912,9.57912,-11.3241,-0.116435,0.0135259,-0.0282561,0,0,4.6375,0.07,-0.385,0.009882,-0.418338,-0.921832,-0.0574,0.24304,0.3346
-16.0772,0,0,21.0772,21.0772,5,5,26.7954,9.59979,-11.3392,-0.120435,0.0156388,-0.0239159,0,0,4.4625,0.0875,-0.3675,0.006222,-0.416264,-0.91744,-0.05278,0.24542,0.34118
-16.0799,0,0,21.0799,21.0799,5,5,26.7999,9.61999,-11.3544,-0.120783,0.0156812,-0.0240032,0,0,4.655,0.035,-0.455,0.006222,-0.416264,-0.91744,-0.05278,0.24542,0.34118
-16.083,0,0,21.083,21.083,5,5,26.805,9.64119,-11.3701,-0.119325,0.0120684,-0.0287704,0,0,4.4275,-0.0875,-0.4375,0.008052,-0.419924,-0.922076,-0.05278,0.24542,0.34118
-16.0862,0,0,21.0862,21.0862,5,5,26.8104,9.66184,-11.3857,-0.119681,0.0121232,-0.0288658,0,0,4.5325,-0.105,-0.3675,0.008052,-0.419924,-0.922076,-0.05278,0.24542,0.34118
-16.0883,0,0,21.0883,21.0883,5,5,26.8139,9.68213,-11.401,-0.120637,0.0143493,-0.0290694,0,0,4.5325,0.105,-0.28,0.007442,-0.417728,-0.922198,-0.05278,0.24542,0.34118
-16.0903,0,0,21.0903,21.0903,5,5,26.8172,9.70189,-11.4164,-0.120977,0.0143737,-0.0291468,0,0,4.3925,0,-0.3675,0.007442,-0.417728,-0.922198,-0.05278,0.24542,0.34118
-16.0948,0,0,21.0948,21.0948,5,5,26.8247,9.7142,-11.4273,-0.125684,0.00995338,-0.0289913,0,0,4.34,-0.0175,-0.4025,0.002928,-0.422242,-0.921954,-0.05278,0.24542,0.34118
-16.0993,0,0,21.0993,21.0993,5,5,26.8321,9.72668,-11.438,-0.125898,0.0100506,-0.0290816,0,0,4.3225,0.2625,-0.4025,0.002928,-0.422242,-0.921954,-0.05278,0.24542,0.34118
-16.1025,0,0,21.1025,21.1025,5,5,26.8375,9.73902,-11.4505,-0.126111,0.0093849,-0.0361644,0,0,4.445,0.245,-0.49,0.002928,-0.422974,-0.928908,-0.05334,0.245,0.33334
-16.1058,0,0,21.1058,21.1058,5,5,26.843,9.75098,-11.4627,-0.126317,0.00945354,-0.0362388,0,0,4.48,0.245,-0.3325,0.002928,-0.422974,-0.928908,-0.05334,0.245,0.33334
-16.1101,0,0,21.1101,21.1101,5,5,26.8502,9.76046,-11.4733,-0.127816,0.00991771,-0.0306641,0,0,4.305,0.14,-0.2625,0.001586,-0.422608,-0.923296,-0.05334,0.245,0.33334
-16.1144,0,0,21.1144,21.1144,5,5,26.8574,9.76975,-11.4839,-0.127976,0.0100146,-0.030744,0,0,4.305,0.14,-0.2625,0.001586,-0.422608,-0.923296,-0.05334,0.245,0.33334
-16.1193,0,0,21.1193,21.1193,5,5,26.8654,9.77764,-11.4937,-0.128719,0.00915091,-0.0293522,0,0,4.0775,0.07,-0.3325,0.000976,-0.423584,-0.921832,-0.05334,0.245,0.33334
-16.1241,0,0,21.1241,21.1241,5,5,26.8734,9.78537,-11.5034,-0.128852,0.00926299,-0.0294346,0,0,4.0775,0.07,-0.3325,0.000976,-0.423584,-0.921832,-0.05334,0.245,0.33334
-16.1291,0,0,21.1291,21.1291,5,5,26.8818,9.79181,-11.5125,-0.129692,0.00901577,-0.0276722,0,0,3.7275,0.035,-0.455,0.000244,-0.42395,-0.920002,-0.05334,0.245,0.33334
-16.134,0,0,21.134,21.134,5,5,26.89,9.79813,-11.5215,-0.1298,0.00913356,-0.027753,0,0,3.7275,0.035,-0.455,0.000244,-0.42395,-0.920002,-0.05334,0.245,0.33334
-16.1389,0,0,21.1389,21.1389,5,5,26.8982,9.80538,-11.5369,-0.128953,0.0082736,-0.0299266,0,0,3.885,-0.0875,-0.5075,0.00122,-0.424926,-0.922076,-0.05432,0.2499,0.33726
-16.141,0,0,21.141,21.141,5,5,26.9016,9.81171,-11.552,-0.131249,0.0143014,-0.0288633,0,0,3.6225,0.2275,-0.49,-0.000976,-0.418948,-0.920978,-0.05432,0.2499,0.33726
-16.143,0,0,21.143,21.143,5,5,26.9049,9.81787,-11.567,-0.131355,0.0143433,-0.0289051,0,0,3.57,0.1925,-0.5075,-0.000976,-0.418948,-0.920978,-0.05432,0.2499,0.33726
-16.146,0,0,21.146,21.146,5,5,26.91,9.81742,-11.5779,-0.136085,0.0119797,-0.0312797,0,0,3.71,0.315,-0.385,-0.005734,-0.421388,-0.923296,-0.05432,0.2499,0.33726
-16.1501,0,0,21.1501,21.1501,5,5,26.9168,9.8199,-11.59,-0.133333,0.00939312,-0.0319536,0,0,3.6925,0.3325,-0.3675,-0.002928,-0.424072,-0.923906,-0.05432,0.2499,0.33726
-16.1509,0,0,21.1509,21.1509,5,5,26.9182,9.82406,-11.6037,-0.133283,0.013439,-0.0352951,0,0,3.3775,0.3675,-0.56,-0.002806,-0.420046,-0.9272,-0.05432,0.2499,0.33726
-16.1516,0,0,21.1516,21.1516,5,5,26.9193,9.82787,-11.6175,-0.133349,0.0134514,-0.0353141,0,0,3.255,0.175,-0.595,-0.002806,-0.420046,-0.9272,-0.05432,0.2499,0.33726
-16.157,0,0,21.157,21.157,5,5,26.9283,9.82086,-11.6244,-0.139789,0.00871368,-0.027128,0,0,3.2025,0.035,-0.4725,-0.009394,-0.424926,-0.919026,-0.05432,0.2499,0.33726
-16.1621,0,0,21.1621,21.1621,5,5,26.9368,9.81456,-11.6325,-0.13968,0.00885267,-0.0271776,0,0,3.0275,0.245,-0.4725,-0.009394,-0.424926,-0.919026,-0.05348,0.25074,0.33852
-16.1657,0,0,21.1657,21.1657,5,5,26.9428,9.81229,-11.643,-0.137211,0.0116343,-0.0284476,0,0,3.3425,0.21,-0.42,-0.006954,-0.422242,-0.920246,-0.05348,0.25074,0.33852
-16.1706,0,0,21.1706,21.1706,5,5,26.951,9.80738,-11.6515,-0.138706,0.00846941,-0.0298511,0,0,3.325,0.2625,-0.4725,-0.00854,-0.425536,-0.921588,-0.05348,0.25074,0.33852
-16.1766,0,0,21.1766,21.1766,5,5,26.9611,9.80047,-11.6586,-0.140045,0.00887724,-0.0252392,0,0,3.43,0.2975,-0.5075,-0.010004,-0.425292,-0.916952,-0.05348,0.25074,0.33852
-16.1826,0,0,21.1826,21.1826,5,5,26.971,9.79063,-11.6643,-0.141941,0.00513417,-0.0341426,0,0,3.5,0.175,-0.5075,-0.012078,-0.429196,-0.925736,-0.05348,0.25074,0.33852
-16.1865,0,0,21.1865,21.1865,5,5,26.9776,9.78351,-11.6714,-0.140725,0.00854219,-0.034667,0,0,3.43,0.28,-0.49,-0.01098,-0.425902,-0.926224,-0.05348,0.25074,0.33852
-16.1903,0,0,21.1903,21.1903,5,5,26.9839,9.77662,-11.6781,-0.140607,0.00864839,-0.0346982,0,0,3.3075,0.42,-0.2975,-0.01098,-0.425902,-0.926224,-0.05348,0.25074,0.33852
-16.1949,0,0,21.1949,21.1949,5,5,26.9916,9.7696,-11.6845,-0.140365,0.0081647,-0.0324034,0,0,3.3425,0.3325,-0.3675,-0.010858,-0.426512,-0.923906,-0.05348,0.25074,0.33852
-16.1995,0,0,21.1995,21.1995,5,5,26.9992,9.76273,-11.6921,-0.140247,0.00829125,-0.0324451,0,0,3.4125,0.35,-0.525,-0.010858,-0.426512,-0.923906,-0.0539,0.25032,0.3325
-16.2051,0,0,21.2051,21.2051,5,5,27.0085,9.75554,-11.6992,-0.140001,0.006489,-0.0321297,0,0,3.4125,0.2975,-0.525,-0.010736,-0.428464,-0.92354,-0.0539,0.25032,0.3325
-16.2105,0,0,21.2105,21.2105,5,5,27.0176,9.74804,-11.7063,-0.139872,0.00663824,-0.0321809,0,0,3.395,0.035,-0.4025,-0.010736,-0.428464,-0.92354,-0.0539,0.25032,0.3325
-16.216,0,0,21.216,21.216,5,5,27.0266,9.73936,-11.7124,-0.140938,0.00813204,-0.0300158,0,0,3.5175,0.105,-0.315,-0.011956,-0.427122,-0.921344,-0.0539,0.25032,0.3325
-16.2215,0,0,21.2215,21.2215,5,5,27.0358,9.73089,-11.7186,-0.140792,0.00828337,-0.0300649,0,0,3.675,0.035,-0.4375,-0.011956,-0.427122,-0.921344,-0.0539,0.25032,0.3325
-16.2237,0,0,21.2237,21.2237,5,5,27.0396,9.7253,-11.7271,-0.139603,0.0116467,-0.034875,0,0,3.4475,0,-0.455,-0.010858,-0.423828,-0.926102,-0.0539,0.25032,0.3325
-16.2261,0,0,21.2261,21.2261,5,5,27.0435,9.71974,-11.7351,-0.139507,0.0117144,-0.0348912,0,0,3.5175,0.035,-0.245,-0.010858,-0.423828,-0.926102,-0.0539,0.25032,0.3325
-16.228,0,0,21.228,21.228,5,5,27.0467,9.71384,-11.7428,-0.140013,0.0110389,-0.0390811,0,0,3.71,0.105,-0.28,-0.011468,-0.42456,-0.93025,-0.0539,0.25032,0.3325
-16.23,0,0,21.23,21.23,5,5,27.0501,9.7082,-11.7506,-0.139916,0.0110976,-0.0390925,0,0,3.815,0.1575,-0.3325,-0.011468,-0.42456,-0.93025,-0.0539,0.25032,0.3325
-16.2328,0,0,21.2328,21.2328,5,5,27.0547,9.70164,-11.756,-0.140168,0.00995627,-0.0381281,0,0,3.71,0.35,-0.3675,-0.011834,-0.42578,-0.929274,-0.05712,0.25186,0.33908
-16.2354,0,0,21.2354,21.2354,5,5,27.0591,9.69498,-11.7618,-0.140053,0.0100317,-0.0381446,0,0,3.6225,0.1225,-0.4725,-0.011834,-0.42578,-0.929274,-0.05712,0.25186,0.33908
-16.2378,0,0,21.2378,21.2378,5,5,27.063,9.68392,-11.765,-0.143629,0.0120606,-0.0359333,0,0,3.64,0.14,-0.3675,-0.015616,-0.423828,-0.927078,-0.05712,0.25186,0.33908
-16.24,0,0,21.24,21.24,5,5,27.0667,9.67328,-11.7682,-0.143446,0.0121318,-0.0359346,0,0,3.57,0.245,-0.3675,-0.015616,-0.423828,-0.927078,-0.05712,0.25186,0.33908
-16.2403,0,0,21.2403,21.2403,5,5,27.0672,9.66268,-11.772,-0.143992,0.0150845,-0.0378779,0,0,3.5875,0.07,-0.4025,-0.016348,-0.4209,-0.92903,-0.05712,0.25186,0.33908
-16.2408,0,0,21.2408,21.2408,5,5,27.068,9.65255,-11.7759,-0.143818,0.0151112,-0.0378583,0,0,3.8325,0.1575,-0.5425,-0.016348,-0.4209,-0.92903,-0.05712,0.25186,0.33908
-16.2414,0,0,21.2414,21.2414,5,5,27.069,9.64601,-11.7816,-0.140668,0.0128148,-0.0415376,0,0,3.815,0.035,-0.4725,-0.013298,-0.423218,-0.93269,-0.05712,0.25186,0.33908
-16.242,0,0,21.242,21.242,5,5,27.0701,9.63977,-11.7872,-0.140561,0.0128387,-0.0415293,0,0,3.8325,0.14,-0.455,-0.013298,-0.423218,-0.93269,-0.05712,0.25186,0.33908
-16.2438,0,0,21.2438,21.2438,5,5,27.073,9.63858,-11.7897,-0.136653,0.0141065,-0.0325739,0,0,3.7975,0.0175,-0.455,-0.009394,-0.421998,-0.923784,-0.0518,0.24486,0.33026
-16.2458,0,0,21.2458,21.2458,5,5,27.0763,9.63734,-11.7918,-0.136632,0.0141584,-0.0325963,0,0,3.99,0.0525,-0.28,-0.009394,-0.421998,-0.923784,-0.0518,0.24486,0.33026
-16.2452,0,0,21.2452,21.2452,5,5,27.0753,9.63807,-11.7953,-0.136158,0.0164628,-0.0386151,0,0,4.0425,0.21,-0.2275,-0.008906,-0.41968,-0.929762,-0.0518,0.24486,0.33026
-16.2446,0,0,21.2446,21.2446,5,5,27.0743,9.63878,-11.7988,-0.13617,0.0164472,-0.0386094,0,0,4.0425,0.21,-0.2275,-0.008906,-0.41968,-0.929762,-0.0518,0.24486,0.33026
-16.2452,0,0,21.2452,21.2452,5,5,27.0753,9.64163,-11.8034,-0.133911,0.0158478,-0.0330918,0,0,3.7625,0.0525,-0.2975,-0.006588,-0.42029,-0.924272,-0.0518,0.24486,0.33026
-16.2457,0,0,21.2457,21.2457,5,5,27.0762,9.64296,-11.8072,-0.135149,0.015859,-0.0340855,0,0,3.85,0.035,-0.35,-0.007808,-0.42029,-0.925248,-0.0518,0.24486,0.33026
-16.2462,0,0,21.2462,21.2462,5,5,27.0771,9.64428,-11.811,-0.135172,0.0158708,-0.0340959,0,0,3.8675,0.07,-0.315,-0.007808,-0.42029,-0.925248,-0.0518,0.24486,0.33026
-16.2445,0,0,21.2445,21.2445,5,5,27.0741,9.64811,-11.8162,-0.134266,0.0191182,-0.0353123,0,0,3.57,0.28,-0.2975,-0.006832,-0.416996,-0.926468,-0.0518,0.24486,0.33026
-16.2482,0,0,21.2482,21.2482,5,5,27.0803,9.64856,-11.8226,-0.134759,0.0149386,-0.0219609,0,0,3.6925,0.0175,-0.315,-0.00732,-0.421266,-0.91317,-0.05348,0.24934,0.33726
-16.2472,0,0,21.2472,21.2472,5,5,27.0786,9.65395,-11.8327,-0.132179,0.0151487,-0.0401576,0,0,3.5525,-0.035,-0.35,-0.004636,-0.421022,-0.931226,-0.05348,0.24934,0.33726
-16.2463,0,0,21.2463,21.2463,5,5,27.0771,9.65913,-11.8428,-0.132269,0.0151197,-0.0401598,0,0,3.6925,-0.0525,-0.28,-0.004636,-0.421022,-0.931226,-0.05348,0.24934,0.33726
-16.2469,0,0,21.2469,21.2469,5,5,27.0781,9.66498,-11.8526,-0.131397,0.0146383,-0.0350188,0,0,3.71,0,-0.28,-0.00366,-0.42151,-0.926102,-0.05348,0.24934,0.33726
-16.2474,0,0,21.2474,21.2474,5,5,27.079,9.67052,-11.8624,-0.131493,0.0146452,-0.0350406,0,0,3.675,-0.0875,-0.2275,-0.00366,-0.42151,-0.926102,-0.05348,0.24934,0.33726
-16.2492,0,0,21.2492,21.2492,5,5,27.082,9.67643,-11.872,-0.130987,0.0139493,-0.0312675,0,0,3.64,0,-0.315,-0.00305,-0.422242,-0.92232,-0.05348,0.24934,0.33726
-16.2508,0,0,21.2508,21.2508,5,5,27.0846,9.68237,-11.8815,-0.131089,0.013982,-0.0313038,0,0,3.5,0.0875,-0.35,-0.00305,-0.422242,-0.92232,-0.05348,0.24934,0.33726
-16.2495,0,0,21.2495,21.2495,5,5,27.0826,9.69096,-11.8932,-0.1299,0.0167478,-0.036228,0,0,3.325,0.035,-0.3325,-0.001708,-0.419436,-0.9272,-0.05348,0.24934,0.33726
-16.2481,0,0,21.2481,21.2481,5,5,27.0801,9.6988,-11.9044,-0.130035,0.0166997,-0.0362293,0,0,3.01,0,-0.2625,-0.001708,-0.419436,-0.9272,-0.05628,0.25046,0.33852
-16.2461,0,0,21.2461,21.2461,5,5,27.0768,9.70482,-11.9147,-0.131597,0.0165186,-0.0391698,0,0,2.9925,0.0175,-0.2625,-0.003172,-0.419558,-0.930128,-0.05628,0.25046,0.33852
-16.2443,0,0,21.2443,21.2443,5,5,27.0738,9.71047,-11.9252,-0.131694,0.0164661,-0.0391616,0,0,3.185,-0.1575,-0.315,-0.003172,-0.419558,-0.930128,-0.05628,0.25046,0.33852
-16.2435,0,0,21.2435,21.2435,5,5,27.0725,9.72009,-11.9376,-0.128336,0.0169207,-0.0332746,0,0,3.15,-0.2275,-0.315,0.000366,-0.41907,-0.924272,-0.05628,0.25046,0.33852
-16.2426,0,0,21.2426,21.2426,5,5,27.0711,9.72982,-11.9495,-0.128504,0.0168859,-0.033289,0,0,3.045,0.0525,-0.175,0.000366,-0.41907,-0.924272,-0.05628,0.25046,0.33852
-16.2408,0,0,21.2408,21.2408,5,5,27.068,9.73811,-11.9613,-0.129861,0.0190262,-0.0326721,0,0,2.9575,-0.1575,-0.2975,-0.000854,-0.416874,-0.923662,-0.05628,0.25046,0.33852
-16.2389,0,0,21.2389,21.2389,5,5,27.0648,9.7464,-11.9733,-0.130004,0.0189666,-0.0326691,0,0,2.87,-0.105,-0.455,-0.000854,-0.416874,-0.923662,-0.05628,0.25046,0.33852
-16.2363,0,0,21.2363,21.2363,5,5,27.0604,9.75399,-11.985,-0.130863,0.0185224,-0.0369578,0,0,2.8525,0,-0.49,-0.001586,-0.41724,-0.927932,-0.05628,0.25046,0.33852
-16.2337,0,0,21.2337,21.2337,5,5,27.0562,9.76208,-12.0034,-0.131002,0.0184471,-0.0369462,0,0,2.975,0.035,-0.3675,-0.001586,-0.41724,-0.927932,-0.05362,0.25424,0.33894
-16.2318,0,0,21.2318,21.2318,5,5,27.053,9.77262,-12.0227,-0.128875,0.0171619,-0.0368256,0,0,2.9575,0.105,-0.28,0.000732,-0.41846,-0.92781,-0.05362,0.25424,0.33894
-16.23,0,0,21.23,21.23,5,5,27.05,9.78289,-12.0419,-0.129052,0.017103,-0.0368298,0,0,3.08,0.07,-0.315,0.000732,-0.41846,-0.92781,-0.05362,0.25424,0.33894
-16.2298,0,0,21.2298,21.2298,5,5,27.0496,9.78618,-12.0573,-0.133847,0.0142836,-0.0379419,0,0,3.15,0.0175,-0.4025,-0.004026,-0.421266,-0.928908,-0.05362,0.25424,0.33894
-16.2297,0,0,21.2297,21.2297,5,5,27.0495,9.78955,-12.0724,-0.133905,0.0142767,-0.0379496,0,0,3.255,0.14,-0.3675,-0.004026,-0.421266,-0.928908,-0.05362,0.25424,0.33894
-16.2308,0,0,21.2308,21.2308,5,5,27.0513,9.79549,-12.0883,-0.131699,0.0158846,-0.0291274,0,0,3.255,0.1575,-0.28,-0.001708,-0.41968,-0.920124,-0.05362,0.25424,0.33894
-16.2315,0,0,21.2315,21.2315,5,5,27.0525,9.80109,-12.1044,-0.131795,0.0158957,-0.0291518,0,0,2.9225,-0.0175,-0.3325,-0.001708,-0.41968,-0.920124,-0.05362,0.25424,0.33894
-16.234,0,0,21.234,21.234,5,5,27.0567,9.80656,-12.1201,-0.130796,0.00996818,-0.0347317,0,0,3.08,-0.1575,-0.4025,-0.00061,-0.425658,-0.925614,-0.05362,0.25424,0.33894
-16.2363,0,0,21.2363,21.2363,5,5,27.0605,9.81171,-12.1343,-0.130884,0.0100187,-0.0347747,0,0,2.7825,0.0175,-0.3675,-0.00061,-0.425658,-0.925614,-0.05502,0.252,0.32928
-16.2375,0,0,21.2375,21.2375,5,5,27.0625,9.81248,-12.1461,-0.134785,0.0104154,-0.0393418,0,0,2.7825,0.21,-0.28,-0.004514,-0.425292,-0.930128,-0.05502,0.252,0.32928
-16.2388,0,0,21.2388,21.2388,5,5,27.0647,9.81299,-12.158,-0.134794,0.0104479,-0.0393602,0,0,2.8875,0.0175,-0.35,-0.004514,-0.425292,-0.930128,-0.05502,0.252,0.32928
-16.2417,0,0,21.2417,21.2417,5,5,27.0694,9.80669,-12.1661,-0.139545,0.0104071,-0.0343397,0,0,2.9225,-0.0875,-0.3675,-0.009394,-0.425414,-0.925126,-0.05502,0.252,0.32928
-16.2443,0,0,21.2443,21.2443,5,5,27.0739,9.80076,-12.1741,-0.139443,0.0104835,-0.034359,0,0,2.8175,0.0175,-0.455,-0.009394,-0.425414,-0.925126,-0.05502,0.252,0.32928
-16.2469,0,0,21.2469,21.2469,5,5,27.0782,9.79635,-12.1827,-0.138274,0.0118987,-0.0308155,0,0,2.6425,0.0175,-0.35,-0.008296,-0.424072,-0.921588,-0.05502,0.252,0.32928
-16.2495,0,0,21.2495,21.2495,5,5,27.0824,9.79198,-12.1912,-0.138198,0.0119691,-0.0308369,0,0,2.6425,-0.035,-0.3675,-0.008296,-0.424072,-0.921588,-0.05502,0.252,0.32928
-16.2522,0,0,21.2522,21.2522,5,5,27.0869,9.78865,-12.2003,-0.137048,0.0114321,-0.0303717,0,0,2.52,-0.1925,-0.3325,-0.007198,-0.424682,-0.9211,-0.05502,0.252,0.32928
-16.2549,0,0,21.2549,21.2549,5,5,27.0916,9.7858,-12.2091,-0.136999,0.0115069,-0.0304004,0,0,2.6075,0.07,-0.3325,-0.007198,-0.424682,-0.9211,-0.05502,0.252,0.32928
-16.259,0,0,21.259,21.259,5,5,27.0983,9.78013,-12.2134,-0.13848,0.0101523,-0.0285941,0,0,2.66,-0.1225,-0.3325,-0.008784,-0.426146,-0.91927,-0.05502,0.25088,0.33292
-16.2639,0,0,21.2639,21.2639,5,5,27.1064,9.77592,-12.2182,-0.137072,0.00918297,-0.0282777,0,0,2.9575,-0.14,-0.2975,-0.007442,-0.427244,-0.918904,-0.05502,0.25088,0.33292
-16.2683,0,0,21.2683,21.2683,5,5,27.1138,9.77183,-12.2229,-0.137001,0.00930116,-0.0283246,0,0,2.6075,-0.1225,-0.2625,-0.007442,-0.427244,-0.918904,-0.05502,0.25088,0.33292
-16.2704,0,0,21.2704,21.2704,5,5,27.1174,9.76805,-12.2284,-0.137301,0.0111928,-0.0335064,0,0,2.555,-0.28,-0.2275,-0.007808,-0.425414,-0.924028,-0.05502,0.25088,0.33292
-16.2726,0,0,21.2726,21.2726,5,5,27.1211,9.76443,-12.234,-0.137239,0.0112545,-0.033526,0,0,2.6775,-0.28,-0.315,-0.007808,-0.425414,-0.924028,-0.05502,0.25088,0.33292
-16.2745,0,0,21.2745,21.2745,5,5,27.1241,9.76273,-12.2407,-0.136116,0.012769,-0.0319471,0,0,2.7475,-0.2275,-0.42,-0.00671,-0.42395,-0.922442,-0.05502,0.25088,0.33292
-16.2762,0,0,21.2762,21.2762,5,5,27.1271,9.76126,-12.2472,-0.136091,0.0128163,-0.0319664,0,0,2.7125,-0.105,-0.42,-0.00671,-0.42395,-0.922442,-0.05502,0.25088,0.33292
-16.2813,0,0,21.2813,21.2813,5,5,27.1356,9.76069,-12.2534,-0.134137,0.00855061,-0.0264989,0,0,2.66,-0.14,-0.525,-0.004758,-0.428342,-0.916952,-0.05502,0.25088,0.33292
-16.2861,0,0,21.2861,21.2861,5,5,27.1436,9.76021,-12.2561,-0.134129,0.00867349,-0.0265603,0,0,2.4325,-0.0875,-0.4375,-0.004758,-0.428342,-0.916952,-0.05488,0.24976,0.33824
-16.2896,0,0,21.2896,21.2896,5,5,27.1493,9.75237,-12.2553,-0.14019,0.00865021,-0.0340848,0,0,2.555,-0.105,-0.4375,-0.01098,-0.428464,-0.924394,-0.05488,0.24976,0.33824
-16.2928,0,0,21.2928,21.2928,5,5,27.1546,9.74508,-12.2548,-0.140064,0.00874112,-0.0341072,0,0,2.38,0.0175,-0.665,-0.01098,-0.428464,-0.924394,-0.05488,0.24976,0.33824
-16.2951,0,0,21.2951,21.2951,5,5,27.1585,9.74632,-12.2586,-0.134012,0.0111185,-0.0313127,0,0,2.38,0.1575,-0.63,-0.00488,-0.426146,-0.921588,-0.05488,0.24976,0.33824
-16.2976,0,0,21.2976,21.2976,5,5,27.1627,9.74769,-12.262,-0.134035,0.0111812,-0.0313494,0,0,2.59,0.3325,-0.4725,-0.00488,-0.426146,-0.921588,-0.05488,0.24976,0.33824
-16.2998,0,0,21.2998,21.2998,5,5,27.1664,9.74556,-12.2637,-0.136671,0.00953085,-0.0369055,0,0,2.625,0.2975,-0.49,-0.007564,-0.427854,-0.927078,-0.05488,0.24976,0.33824
-16.3019,0,0,21.3019,21.3019,5,5,27.1699,9.74303,-12.2653,-0.136628,0.00958849,-0.0369267,0,0,2.5725,0.07,-0.35,-0.007564,-0.427854,-0.927078,-0.05488,0.24976,0.33824
-16.3046,0,0,21.3046,21.3046,5,5,27.1743,9.74496,-12.2691,-0.132895,0.00769935,-0.0377041,0,0,2.555,0.0875,-0.385,-0.003782,-0.429806,-0.92781,-0.05488,0.24976,0.33824
-16.3073,0,0,21.3073,21.3073,5,5,27.1789,9.746,-12.2704,-0.132913,0.0077673,-0.0377425,0,0,2.555,0.0525,-0.28,-0.003782,-0.429806,-0.92781,-0.05768,0.24766,0.3297
-16.309,0,0,21.309,21.309,5,5,27.1817,9.74405,-12.2705,-0.135795,0.0112331,-0.0345631,0,0,2.38,0.07,-0.3675,-0.00671,-0.42639,-0.924638,-0.05768,0.24766,0.3297
-16.3108,0,0,21.3108,21.3108,5,5,27.1846,9.74197,-12.2706,-0.135759,0.011281,-0.0345807,0,0,2.4675,-0.035,-0.35,-0.00671,-0.42639,-0.924638,-0.05768,0.24766,0.3297
-16.3151,0,0,21.3151,21.3151,5,5,27.1918,9.74205,-12.2713,-0.133209,0.00980304,-0.0266457,0,0,2.485,-0.1225,-0.385,-0.004148,-0.427976,-0.916708,-0.05768,0.24766,0.3297
-16.3194,0,0,21.3194,21.3194,5,5,27.1989,9.74223,-12.2718,-0.133212,0.0099118,-0.0267022,0,0,2.5025,-0.035,-0.3325,-0.004148,-0.427976,-0.916708,-0.05768,0.24766,0.3297
